Path,Valence,Energy
./data/lpd/lpd_cleansed/K/Z/G/TRKZGUP128F4227B67/19ee5073509669d38e1f7b16874d6f38.npz,0.341,0.681
./data/lpd/lpd_cleansed/K/Z/R/TRKZRPJ128F934A95C/f4ae4aa5c3305a789849cc3b2e9d752f.npz,0.486,0.28
./data/lpd/lpd_cleansed/K/Z/R/TRKZRUA128E0793EB0/fbc93267be9dd136ddeee0aa16cffe60.npz,0.661,0.707
./data/lpd/lpd_cleansed/K/Z/E/TRKZEQA128F427DAD3/0477f14e6d3df1403fb12e4e6db15dea.npz,0.37,0.643
./data/lpd/lpd_cleansed/K/Z/E/TRKZEZX128F424821A/f3070b697ba88ae158c4e0f1dca641f5.npz,0.865,0.821
./data/lpd/lpd_cleansed/K/U/K/TRKUKHL128F42A19C7/d7798bef26315a56d685937a27016d7a.npz,0.555,0.531
./data/lpd/lpd_cleansed/K/U/K/TRKUKYN12903D13D6F/dfc4631654824b7483020f8d6e8fe629.npz,0.962,0.836
./data/lpd/lpd_cleansed/K/U/M/TRKUMHB128F9332B09/04785d5ab8e245e35a50203d2b9e9d0f.npz,0.449,0.979
./data/lpd/lpd_cleansed/K/U/S/TRKUSEA128F92FF39E/7f4733dc518a02358c62ccf2df301138.npz,0.411,0.455
./data/lpd/lpd_cleansed/K/U/A/TRKUAIS12903CFE262/f2063d6f9182630da160a24b43e82b10.npz,0.929,0.587
./data/lpd/lpd_cleansed/K/U/A/TRKUACO128F92F1E5E/348a8c44f8940fdd3b835d0e6be1a118.npz,0.418,0.332
./data/lpd/lpd_cleansed/K/U/W/TRKUWSQ128F14A9EB5/1078d16588e77d30a00153380ff23bf8.npz,0.375,0.799
./data/lpd/lpd_cleansed/K/U/O/TRKUOAS128F1478DC9/870fdd4c75b6392aae7463d43eadd150.npz,0.785,0.536
./data/lpd/lpd_cleansed/K/U/O/TRKUOXO128F427E3B7/80766e19770d68ee8409c102a18b6d9a.npz,0.27,0.52
./data/lpd/lpd_cleansed/K/U/C/TRKUCHP128F426539E/a0637654a384337bcfc369577cb0fd50.npz,0.233,0.338
./data/lpd/lpd_cleansed/K/U/Z/TRKUZQV128F4255336/f9502c09224643c06beb43bdd5f62139.npz,0.424,0.576
./data/lpd/lpd_cleansed/K/U/U/TRKUUIM128EF345594/7c656e62735cf3777e934215a90c6b62.npz,0.361,0.684
./data/lpd/lpd_cleansed/K/U/U/TRKUUGZ12903CE3449/5cfe3dbb3be4fa6e45d6db3b764144eb.npz,0.191,0.165
./data/lpd/lpd_cleansed/K/U/U/TRKUUUQ128F92F1580/fbe9ffcbc54956d5b936f99719623077.npz,0.272,0.324
./data/lpd/lpd_cleansed/K/U/N/TRKUNEI128F429562E/5bece0d8eb4868b3debf56add84d28c5.npz,0.461,0.565
./data/lpd/lpd_cleansed/K/U/V/TRKUVZV128F4248217/9a110845ee6005b4cae170787110fc30.npz,0.201,0.48
./data/lpd/lpd_cleansed/K/U/X/TRKUXUU128F148BD85/90e328556bdacfb9c7c3bd24fbc856e4.npz,0.365,0.724
./data/lpd/lpd_cleansed/K/U/X/TRKUXIM128E0798C95/18c91fe45e9111c55ef2f5af126bc8a6.npz,0.464,0.75
./data/lpd/lpd_cleansed/K/N/D/TRKNDQQ128F428EB57/3f75dc99717613821c74be8b3e306a3a.npz,0.66,0.671
./data/lpd/lpd_cleansed/K/N/B/TRKNBSQ128F92F6223/3358a7a36cb6e6f2204d0330da52f33a.npz,0.582,0.8
./data/lpd/lpd_cleansed/K/N/K/TRKNKCH128F932032C/dc71623700aada2346fa71493fabd2f5.npz,0.563,0.968
./data/lpd/lpd_cleansed/K/N/M/TRKNMIA12903CE5DB9/f4379182749191650ecb90618a3217f6.npz,0.794,0.984
./data/lpd/lpd_cleansed/K/N/M/TRKNMFM128F4290474/0e1232021ca894319859c4aba1a16469.npz,0.514,0.948
./data/lpd/lpd_cleansed/K/N/M/TRKNMJB128F426B493/4fc40e9206b4eb3cba06b041b2a27041.npz,0.724,0.914
./data/lpd/lpd_cleansed/K/N/A/TRKNAOJ128F9338CA4/650d061e2369ec767970d089f03c7123.npz,0.962,0.85
./data/lpd/lpd_cleansed/K/N/Q/TRKNQCX128F4273B3D/c6dd2e053b80cb3b659e0a1cd92f3534.npz,0.638,0.835
./data/lpd/lpd_cleansed/K/N/W/TRKNWWI128F428F656/ca1d4ff9c3d838b41911c456ea04be78.npz,0.74,0.968
./data/lpd/lpd_cleansed/K/N/J/TRKNJUP128F92EB504/03907fb1cf65fdd04a8532349279c4c5.npz,0.326,0.411
./data/lpd/lpd_cleansed/K/N/O/TRKNOQB12903CACF1A/fb9d4df9deb890470033e48e7adf2edb.npz,0.472,0.72
./data/lpd/lpd_cleansed/K/N/N/TRKNNQP128EF3570CE/349a9c3cfa940481341e37605a8f9ea8.npz,0.392,0.496
./data/lpd/lpd_cleansed/K/N/N/TRKNNWR128F92D290F/dd22bca2c5942b97cb93483f1bfd488d.npz,0.929,0.846
./data/lpd/lpd_cleansed/K/N/N/TRKNNGJ128F933830F/ebed8a4b08a9bb1aecbcb9e86c419a8a.npz,0.877,0.544
./data/lpd/lpd_cleansed/K/N/H/TRKNHQW12903CBE144/88eaa77f8ddd3e9a1d8564d6b1e88cc3.npz,0.32,0.15
./data/lpd/lpd_cleansed/K/N/H/TRKNHQZ128F92C9E42/3c6f12ba68f8e89193397945469539ac.npz,0.0889,0.368
./data/lpd/lpd_cleansed/K/N/T/TRKNTVQ128E078778C/38c243254c91edccace1f406c96d9030.npz,0.852,0.657
./data/lpd/lpd_cleansed/K/N/V/TRKNVEI12903CDDEDA/3c94b93ee66ef9b7ad60ef6d6e831436.npz,0.0979,0.954
./data/lpd/lpd_cleansed/K/N/I/TRKNIIN128E079174B/f6cd71c50be179115b77cbbb2f9c1245.npz,0.809,0.843
./data/lpd/lpd_cleansed/K/N/P/TRKNPYH128F9305B56/b23eb7f99a9d4575c29ff7aaa5fbcb16.npz,0.0375,0.597
./data/lpd/lpd_cleansed/K/N/P/TRKNPCO128F93112D6/9c89694e48024d69c4caf07645574412.npz,0.499,0.996
./data/lpd/lpd_cleansed/K/N/R/TRKNRWI12903CBCD5F/889b994d613b86ae51a65dcf3579b5be.npz,0.688,0.654
./data/lpd/lpd_cleansed/K/N/E/TRKNEKI12903CDEAEB/8cda88c7bedbd34bfa2ac2ffa688a996.npz,0.82,0.476
./data/lpd/lpd_cleansed/K/N/E/TRKNELV128F149F312/20ab60438a698ab51aebf0d0dc5ebd32.npz,0.13,0.792
./data/lpd/lpd_cleansed/K/H/K/TRKHKME128F429F813/dfce428999fa43343edb4979fb23cd97.npz,0.756,0.857
./data/lpd/lpd_cleansed/K/H/K/TRKHKCJ128F933AA67/642dddd64ce8584428c969cd8d1f6ad3.npz,0.723,0.944
./data/lpd/lpd_cleansed/K/H/M/TRKHMMB128F428A636/dccd1464aa0f1c0c66bc3bcea01eaf55.npz,0.765,0.511
./data/lpd/lpd_cleansed/K/H/W/TRKHWXL128F42782F2/1d04f89428da1d3fa2ce3012556e9490.npz,0.752,0.654
./data/lpd/lpd_cleansed/K/H/J/TRKHJZI12903CD3A8E/cef36eca0073dc0b8505b5887ba27828.npz,0.575,0.843
./data/lpd/lpd_cleansed/K/H/C/TRKHCMW128F934510C/a11c354b6113122d99abd95d39edc2c1.npz,0.647,0.504
./data/lpd/lpd_cleansed/K/H/Z/TRKHZYL128F145A491/0927f9ed28e0b1161039f3a006b1b60c.npz,0.507,0.328
./data/lpd/lpd_cleansed/K/H/Z/TRKHZUV128F4292E95/6e245ba51c8c791abea7a4799de7a048.npz,0.462,0.652
./data/lpd/lpd_cleansed/K/H/Z/TRKHZOC128F4259979/2f9cec82c1fa8558ee8abd1df20bffe8.npz,0.166,0.278
./data/lpd/lpd_cleansed/K/H/U/TRKHUYQ128F933FC9A/10218568ff0efed40d365856ef26343f.npz,0.811,0.976
./data/lpd/lpd_cleansed/K/H/U/TRKHUDR128E0788E6A/19d7fe3b56bbe31155a0adf230894eff.npz,0.777,0.851
./data/lpd/lpd_cleansed/K/H/N/TRKHNWR128F930E59A/c6accea359b23db571c1b22096a2cde7.npz,0.589,0.459
./data/lpd/lpd_cleansed/K/H/H/TRKHHRK128F92F8AAA/bfdf84399c0ce0f6e1fa9924d52c3f4c.npz,0.549,0.479
./data/lpd/lpd_cleansed/K/H/I/TRKHIFI12903CDB148/8f6c5a1360894f9dbee229f4186d0795.npz,0.341,0.194
./data/lpd/lpd_cleansed/K/H/R/TRKHRCD12903CE9B99/7804b1341ead7dfb2951041be8c8abbc.npz,0.77,0.908
./data/lpd/lpd_cleansed/K/H/E/TRKHEOC128F9352835/f27cef56a9e1f90c69d43b5c37a719fb.npz,0.485,0.472
./data/lpd/lpd_cleansed/K/T/D/TRKTDBZ128F92F1268/371621bcee2fe35731c0fe356ee89508.npz,0.537,0.464
./data/lpd/lpd_cleansed/K/T/D/TRKTDXK128E0780E4A/c4c90de8bee4da65ac3865fd75c88158.npz,0.641,0.898
./data/lpd/lpd_cleansed/K/T/D/TRKTDFW128F4282A01/7b06ce5a2c6ce056ecaa552d6dc59040.npz,0.921,0.595
./data/lpd/lpd_cleansed/K/T/B/TRKTBNN12903CA3E1B/2b5f406051740ceb785743cce2b1213c.npz,0.317,0.888
./data/lpd/lpd_cleansed/K/T/B/TRKTBKE12903CEA94B/07bd20a536af4af57caedc75ab577845.npz,0.0967,0.984
./data/lpd/lpd_cleansed/K/T/K/TRKTKHM128F4248A74/5639565586a505bf8da84bc5ca107da3.npz,0.338,0.254
./data/lpd/lpd_cleansed/K/T/S/TRKTSOJ128F4294205/5367f4a6a774be47a47b9b8c40a5605b.npz,0.669,0.991
./data/lpd/lpd_cleansed/K/T/S/TRKTSHE12903CEC567/6a2b98cea199da03ae5b19df6dbd545c.npz,0.519,0.214
./data/lpd/lpd_cleansed/K/T/Q/TRKTQVR128F92EF81C/1a3b7024db32bde38720e6142a072bb4.npz,0.143,0.407
./data/lpd/lpd_cleansed/K/T/O/TRKTOOT128F427911A/7d6856e544a8e673cee7ff715ae6303b.npz,0.556,0.859
./data/lpd/lpd_cleansed/K/T/N/TRKTNPR128F92F15ED/0a4090c28d930bd10d3b58ae69e9f2f1.npz,0.798,0.667
./data/lpd/lpd_cleansed/K/T/H/TRKTHNY128F426CEEF/5eb122697ab595fbb0df064a5d167018.npz,0.0608,0.295
./data/lpd/lpd_cleansed/K/T/T/TRKTTFK128F42AEB25/ec5c4e6c92f11268ba2af68cc2f11e5f.npz,0.844,0.773
./data/lpd/lpd_cleansed/K/T/T/TRKTTEH128F147997E/65acb795990699cb8d767858dfe34e69.npz,0.145,0.246
./data/lpd/lpd_cleansed/K/T/V/TRKTVEA128F4259640/0dd926152f0fdc4178915a226867d065.npz,0.244,0.327
./data/lpd/lpd_cleansed/K/T/V/TRKTVGT128F92E5933/13e83ade0e4d141dd007c7a678aae058.npz,0.309,0.579
./data/lpd/lpd_cleansed/K/T/X/TRKTXFC12903CA468A/d5cf58a5603fcd236231e2f4b063605a.npz,0.488,0.958
./data/lpd/lpd_cleansed/K/T/R/TRKTRNA128F92FE5E1/8455ef13cee6aac568e589eaeff73d4c.npz,0.274,0.281
./data/lpd/lpd_cleansed/K/V/D/TRKVDNI128F145F4D3/1795d3f4ed9f3c563541147e26e069c8.npz,0.504,0.553
./data/lpd/lpd_cleansed/K/V/B/TRKVBQR12903CBFA40/7010f6871c2244c29bf23775750e0cfe.npz,0.336,0.461
./data/lpd/lpd_cleansed/K/V/B/TRKVBDR128F4242DD1/286c7e55c1234ead61b3be535e75c68c.npz,0.931,0.779
./data/lpd/lpd_cleansed/K/V/K/TRKVKOH12903CFA047/ae5daa64190bf86bea50870ce8d45830.npz,0.681,0.581
./data/lpd/lpd_cleansed/K/V/K/TRKVKSY128F92ED814/d08277a6338b782cae2f5bcf3546349b.npz,0.427,0.591
./data/lpd/lpd_cleansed/K/V/S/TRKVSID128F42BB540/4edce799e83db4300f200524676c7751.npz,0.513,0.575
./data/lpd/lpd_cleansed/K/V/Q/TRKVQFL12903CE6D90/ef01466d6f1297454aca05508a617e11.npz,0.548,0.476
./data/lpd/lpd_cleansed/K/V/Q/TRKVQES128F429A459/5a404645214c7d5b85c948e78458f0b3.npz,0.6,0.619
./data/lpd/lpd_cleansed/K/V/W/TRKVWBN12903CF5C45/a83395dd118c0bdbd8941dc4590853c7.npz,0.0394,0.95
./data/lpd/lpd_cleansed/K/V/J/TRKVJDV128F4253B30/6aae1873e45b1ff4cfb908f3d3750b1d.npz,0.885,0.832
./data/lpd/lpd_cleansed/K/V/O/TRKVOCW128F931FD8F/7adf628992d5ea65f6dd2d9f7299e203.npz,0.187,0.637
./data/lpd/lpd_cleansed/K/V/Z/TRKVZQC128F934256A/5f1a9da2cb88ee6bb1b988b55faba5d6.npz,0.177,0.213
./data/lpd/lpd_cleansed/K/V/U/TRKVUPJ12903CC2DA7/90894adc3e5ee230b47719711ea01e63.npz,0.409,0.903
./data/lpd/lpd_cleansed/K/V/T/TRKVTMH128F92E908B/f46e2d41c569c2fe4a84edc759192967.npz,0.631,0.782
./data/lpd/lpd_cleansed/K/V/V/TRKVVMC128F4252EB2/be433b9784aebd0b69f083378b0dcb5e.npz,0.122,0.714
./data/lpd/lpd_cleansed/K/V/V/TRKVVVK12903CB592C/ef8677f0804c4b7ddcf036b82a1a379c.npz,0.289,0.646
./data/lpd/lpd_cleansed/K/V/L/TRKVLXB128F42A808B/e5bf4841b9aec88242396be432f8aa10.npz,0.419,0.967
./data/lpd/lpd_cleansed/K/V/X/TRKVXLM12903CDDD73/41adf5ddda392981a166b5943b87d01d.npz,0.347,0.604
./data/lpd/lpd_cleansed/K/V/X/TRKVXFY128F92FFDC3/6038ddc3c6f3bdd331b5ed81be663c4c.npz,0.425,0.267
./data/lpd/lpd_cleansed/K/V/X/TRKVXGJ12903CF01F4/844485045016d70f65fce12de15d26f8.npz,0.942,0.769
./data/lpd/lpd_cleansed/K/V/P/TRKVPDC128F42BC456/31df50a1e747217d7714bab3db201cea.npz,0.962,0.784
./data/lpd/lpd_cleansed/K/V/P/TRKVPWH128F427E9FD/6f526ee3a232d73473f8ae692446c607.npz,0.543,0.865
./data/lpd/lpd_cleansed/K/V/G/TRKVGSR128F932622D/9b350e786673d0d713d629d7126c5b97.npz,0.14,0.532
./data/lpd/lpd_cleansed/K/V/E/TRKVEVQ128F423A41E/5568783ff5db99bc99edfe74d0582643.npz,0.0316,0.129
./data/lpd/lpd_cleansed/K/V/E/TRKVEAM128F92F4DBD/ef19c3153c2e5e6dba92e36a08eb62cc.npz,0.704,0.362
./data/lpd/lpd_cleansed/K/I/B/TRKIBQD128F92EF957/608e2610998e01d7dabba358756137cc.npz,0.516,0.647
./data/lpd/lpd_cleansed/K/I/A/TRKIANF128F425A57B/0a29dea09cbb9bb6034508ee9a7aff8f.npz,0.662,0.479
./data/lpd/lpd_cleansed/K/I/F/TRKIFKU12903D08372/03cfe9c5bcba85382e3baa8754e2953e.npz,0.0381,0.124
./data/lpd/lpd_cleansed/K/I/Q/TRKIQAJ128F92DF680/ca458931889f870cfcbd9029254f16f2.npz,0.667,0.906
./data/lpd/lpd_cleansed/K/I/W/TRKIWDH128F424998D/02a7b2a1e6aef6a0090cec06b0d6ea46.npz,0.956,0.96
./data/lpd/lpd_cleansed/K/I/J/TRKIJRI128F146723B/00bab5b74531f5872d152f2274ec8a5e.npz,0.375,0.436
./data/lpd/lpd_cleansed/K/I/J/TRKIJTB128F9335C11/ccffffd193a0e2e1802f429c826ab6d1.npz,0.224,0.415
./data/lpd/lpd_cleansed/K/I/O/TRKIOMR128F9319AD8/b23eb7f99a9d4575c29ff7aaa5fbcb16.npz,0.0375,0.597
./data/lpd/lpd_cleansed/K/I/Z/TRKIZWL128EF342C5A/2ac8563e4883aed6d75900a1b979ac31.npz,0.123,0.165
./data/lpd/lpd_cleansed/K/I/Z/TRKIZQR128F42289E1/71c2152cc2042282b29732260bfbe17f.npz,0.167,0.549
./data/lpd/lpd_cleansed/K/I/Z/TRKIZHD128F4256CC0/ec30aca2236ff10ba2f17404c1f55e57.npz,0.0743,0.492
./data/lpd/lpd_cleansed/K/I/N/TRKINCE128F4260D0C/af04771392c1ab394402f88f8b69c5de.npz,0.0387,0.419
./data/lpd/lpd_cleansed/K/I/H/TRKIHLV128F42A33D0/5367f4a6a774be47a47b9b8c40a5605b.npz,0.669,0.991
./data/lpd/lpd_cleansed/K/I/V/TRKIVIK128F42AF1E9/5c5c1cc363f44ec406aa78033613ad92.npz,0.191,0.602
./data/lpd/lpd_cleansed/K/I/L/TRKILPL12903CC8E1E/3aa09a33d4255981769f7dd95766556e.npz,0.93,0.746
./data/lpd/lpd_cleansed/K/I/P/TRKIPAY128F42501BE/a6b5f9ded2efdaca5814402e2234e32d.npz,0.87,0.758
./data/lpd/lpd_cleansed/K/I/P/TRKIPUH128F1453830/00eb755765e0981ab6b4f5dba3123208.npz,0.437,0.85
./data/lpd/lpd_cleansed/K/L/D/TRKLDEP128F427D569/a3e299cf3408fc41d8ea21f3911492db.npz,0.969,0.743
./data/lpd/lpd_cleansed/K/L/B/TRKLBHM128F428091C/7827ec1c08d1f51f621e4ebaa0102b62.npz,0.25,0.319
./data/lpd/lpd_cleansed/K/L/S/TRKLSHC128F92DD46E/1bebd5bc36061a60fe39f78c4a7f34d7.npz,0.19,0.593
./data/lpd/lpd_cleansed/K/L/A/TRKLATD128F9338236/f8ff0f1bf4d6f44140fc37071993df1f.npz,0.483,0.77
./data/lpd/lpd_cleansed/K/L/F/TRKLFKF128F4292441/0330049f722b1574e6db5c9284822172.npz,0.904,0.855
./data/lpd/lpd_cleansed/K/L/Q/TRKLQKX12903CFBD33/ac1daa13cd10f17ff2ca8dc919c498dc.npz,0.361,0.922
./data/lpd/lpd_cleansed/K/L/W/TRKLWSD128F93008A4/09eefbbd0bf9f6ef72a7b909d571a943.npz,0.819,0.844
./data/lpd/lpd_cleansed/K/L/J/TRKLJNR128F427327C/d82727780b59e622360c84bdec8c2edc.npz,0.858,0.794
./data/lpd/lpd_cleansed/K/L/Z/TRKLZYI128F4224B5C/51c2a17b64ffe2e91440702a9828d3af.npz,0.907,0.611
./data/lpd/lpd_cleansed/K/L/Z/TRKLZKE12903CA44AF/2c3c5d85ac6299bc5e54a884bdecd1ac.npz,0.776,0.777
./data/lpd/lpd_cleansed/K/L/N/TRKLNFA12903CC8446/1fb2f403fec4b9e8f655a64bcb7f0d1b.npz,0.735,0.894
./data/lpd/lpd_cleansed/K/L/N/TRKLNZL12903C9C8D3/058a85d29c46c369c02c5a196a96743f.npz,0.97,0.636
./data/lpd/lpd_cleansed/K/L/N/TRKLNPS12903D022CB/73e78186b4cf9d71e2235b8b9884aecb.npz,0.716,0.523
./data/lpd/lpd_cleansed/K/L/H/TRKLHIY128F42955D8/d392719bfe2546d65a1a181f1f7b7c11.npz,0.791,0.857
./data/lpd/lpd_cleansed/K/L/L/TRKLLDA12903CF36F3/07bd20a536af4af57caedc75ab577845.npz,0.0967,0.984
./data/lpd/lpd_cleansed/K/L/X/TRKLXER128F427BFB1/786d6f1b38a40e5ad16d68d66f6f2481.npz,0.962,0.794
./data/lpd/lpd_cleansed/K/L/X/TRKLXGZ128F9304580/7251bf7d889d312dce1a06bd69393342.npz,0.307,0.611
./data/lpd/lpd_cleansed/K/L/R/TRKLRYN128F1496A70/5eaf7aeef6c883bf01b2d5a6e475a7e0.npz,0.705,0.977
./data/lpd/lpd_cleansed/K/L/E/TRKLEJT128E078EC6C/dd04c38b6c5558d3e257d6ca9e757730.npz,0.76,0.661
./data/lpd/lpd_cleansed/K/L/E/TRKLEON128F931294A/dca0b3efb210ca74ea0d7d129fc9c876.npz,0.23,0.312
./data/lpd/lpd_cleansed/K/X/B/TRKXBZZ128F4266F1F/0f3582a63076b86ccdf605f6d805506a.npz,0.582,0.888
./data/lpd/lpd_cleansed/K/X/K/TRKXKCS128E079204E/66b9f06790c0782717d9d31bf741ea0c.npz,0.349,0.996
./data/lpd/lpd_cleansed/K/X/K/TRKXKIF12903CD4C1D/3defc2c5a4bf6e18858933d2acd81d66.npz,0.29,0.468
./data/lpd/lpd_cleansed/K/X/M/TRKXMMA128F9302C7C/aba227dc15cf09540646af7d671a6a62.npz,0.675,0.515
./data/lpd/lpd_cleansed/K/X/A/TRKXAJV128F9321B81/e3ca334e1516484d6eff2a1a28226e6d.npz,0.226,0.338
./data/lpd/lpd_cleansed/K/X/A/TRKXAHX12903CA5AB5/1bc9b95dd9c7ef6766bf7cdd62218c60.npz,0.355,0.333
./data/lpd/lpd_cleansed/K/X/A/TRKXASJ128F9308F13/b81c9335fb6b982f7d71fc88365fafc0.npz,0.641,0.834
./data/lpd/lpd_cleansed/K/X/Q/TRKXQRL128F424A360/dcf42322e7428cdc4518f541ce94b0b4.npz,0.394,0.25
./data/lpd/lpd_cleansed/K/X/J/TRKXJIX128C71962D9/860a04096b0ad55586afffeb2762bad9.npz,0.69,0.915
./data/lpd/lpd_cleansed/K/X/J/TRKXJYS128F4282474/1988b1d7fccdb8a7594b674f01420668.npz,0.342,0.637
./data/lpd/lpd_cleansed/K/X/O/TRKXOTQ128F429CD0F/6aa92055025c0cd20ca0076c417ad4ed.npz,0.759,0.587
./data/lpd/lpd_cleansed/K/X/Y/TRKXYOB128F4288A53/558bf354eb7a6640597dfdee7e6b51fc.npz,0.708,0.683
./data/lpd/lpd_cleansed/K/X/Y/TRKXYMT128F4263BF5/018cde06cf4368904c7f23d731e9e7f8.npz,0.287,0.317
./data/lpd/lpd_cleansed/K/X/Y/TRKXYGQ128F4253628/3ac592b6699da8e7cbb75591fd11ea8a.npz,0.0356,0.981
./data/lpd/lpd_cleansed/K/X/N/TRKXNHS128EF3561D9/7e8c6fcd7d7fed81faf84764f85ec068.npz,0.934,0.848
./data/lpd/lpd_cleansed/K/X/H/TRKXHEF128F9336746/b7b156fd4aac0d0b0f4c87376a5e5b2a.npz,0.669,0.612
./data/lpd/lpd_cleansed/K/X/H/TRKXHXA12903CC81E8/51686a4ecc91949f06b9ee2cccb24d81.npz,0.149,0.34
./data/lpd/lpd_cleansed/K/X/H/TRKXHWM12903CF803F/6bafa5dfd1e9e95faec6129dd82fd18b.npz,0.317,0.837
./data/lpd/lpd_cleansed/K/X/T/TRKXTQE128F92FBB14/66c645c68b4923dd23fb33f8b657851f.npz,0.778,0.689
./data/lpd/lpd_cleansed/K/X/V/TRKXVOP128F149E27C/d371f5d80d0a2384708153b8cec2ddf3.npz,0.157,0.99
./data/lpd/lpd_cleansed/K/X/X/TRKXXII128F1485068/1fcfa66e7145acc2d70a2f10ed5fdf5d.npz,0.0489,0.101
./data/lpd/lpd_cleansed/K/X/P/TRKXPUB128F425A189/2e0045c2949be82a539311f11f39383b.npz,0.309,0.798
./data/lpd/lpd_cleansed/K/X/G/TRKXGPW128F92FCE33/b23eb7f99a9d4575c29ff7aaa5fbcb16.npz,0.0375,0.597
./data/lpd/lpd_cleansed/K/X/G/TRKXGWQ128F4292A6E/c724f1e99ef2744e60ecfbad850ac9ff.npz,0.812,0.932
./data/lpd/lpd_cleansed/K/P/S/TRKPSVZ128F9342585/2e3a5e4e9c0a7d3a152ee54873955bbb.npz,0.828,0.769
./data/lpd/lpd_cleansed/K/P/F/TRKPFMT128F92D4E2E/598f71ebb6fa61491702eef2fb34ed54.npz,0.89,0.66
./data/lpd/lpd_cleansed/K/P/Q/TRKPQMT128F93423B7/f8a93b3cdf7f52465d1455181fedbfc2.npz,0.532,0.412
./data/lpd/lpd_cleansed/K/P/J/TRKPJIG128F42A28CC/2017be0b18007ab8cb1ff61b5c6f5b97.npz,0.384,0.417
./data/lpd/lpd_cleansed/K/P/J/TRKPJDL128F92F2B72/61ada34facbf53bed96c6e4879eb6018.npz,0.864,0.541
./data/lpd/lpd_cleansed/K/P/O/TRKPOSN128F930041C/b8c01ca96f8ecd2d873dbe9e177365f3.npz,0.38,0.837
./data/lpd/lpd_cleansed/K/P/Y/TRKPYRZ128F931B29E/3ac360efef969f0fbc312fba0cd0d9b1.npz,0.473,0.905
./data/lpd/lpd_cleansed/K/P/Y/TRKPYPO128F9320A89/1eb040b75bb079fad4b6e85d063d9830.npz,0.678,0.715
./data/lpd/lpd_cleansed/K/P/H/TRKPHVR128F42693EA/573c67feae36cc7f8bea2ace6a2137fe.npz,0.362,0.229
./data/lpd/lpd_cleansed/K/P/I/TRKPILB12903CC7C1E/04d9ca733362d4d387f23550acfd6668.npz,0.327,0.611
./data/lpd/lpd_cleansed/K/P/I/TRKPILU128F4264163/d1a124313a7402880ba16dac991fb637.npz,0.277,0.47
./data/lpd/lpd_cleansed/K/P/X/TRKPXJV128F9318FA9/637b934a3e166e99a137edac6abf4cbf.npz,0.143,0.396
./data/lpd/lpd_cleansed/K/P/G/TRKPGKP128F426E3A5/c22296c912b588696c4c45867de299b1.npz,0.447,0.506
./data/lpd/lpd_cleansed/K/P/G/TRKPGHH128F1453DD0/e3c57cf84ec8af211b9ea46c9625247a.npz,0.697,0.531
./data/lpd/lpd_cleansed/K/P/R/TRKPRLO128F426624C/78e8a76200c1f0987565a2a1527c2916.npz,0.573,0.786
./data/lpd/lpd_cleansed/K/G/D/TRKGDMT128E0793483/8b86faa7bc628a8ddd445d4b865a588d.npz,0.36,0.939
./data/lpd/lpd_cleansed/K/G/K/TRKGKOT128F9317318/ba5b2e8dde04599e28c26e805a286faa.npz,0.635,0.935
./data/lpd/lpd_cleansed/K/G/M/TRKGMUU128F92C5E21/c53713d711d6f68a2e173c661a1cf647.npz,0.522,0.556
./data/lpd/lpd_cleansed/K/G/S/TRKGSBQ12903CA9A04/81ca9798546f37abc901214eb897a4d5.npz,0.808,0.868
./data/lpd/lpd_cleansed/K/G/A/TRKGAHZ128F92EB6FD/354f23322fc4cdee1e525127826033d4.npz,0.237,0.88
./data/lpd/lpd_cleansed/K/G/A/TRKGAYQ128F42827ED/39fa75dc434117f5db365d3a6e6658e7.npz,0.956,0.528
./data/lpd/lpd_cleansed/K/G/Q/TRKGQNB128F42AC4AF/7779604ce64309f413ce7ab4c8f8bf61.npz,0.384,0.56
./data/lpd/lpd_cleansed/K/G/W/TRKGWXO128F422B4F7/5367f4a6a774be47a47b9b8c40a5605b.npz,0.669,0.991
./data/lpd/lpd_cleansed/K/G/W/TRKGWJX12903CE4491/c23d2a503ae84293abb10ca67b87796f.npz,0.964,0.91
./data/lpd/lpd_cleansed/K/G/J/TRKGJPE12903CF73C4/e6166157a2c805e27504d9affc514025.npz,0.12,0.274
./data/lpd/lpd_cleansed/K/G/Y/TRKGYUQ128F42A21BC/a4c021edefc86d4c5b327f4f1be8ab2e.npz,0.699,0.666
./data/lpd/lpd_cleansed/K/G/C/TRKGCFZ12903CF0541/6fdd9446148701a277653e0b141e0d96.npz,0.511,0.728
./data/lpd/lpd_cleansed/K/G/U/TRKGUMT128F9325ACF/ab760b0b0124cbc541b47154a0c8fe18.npz,0.827,0.829
./data/lpd/lpd_cleansed/K/G/U/TRKGUGW128F4279A5A/eb1cb70b1ccbe1d1726bfcef5eae9931.npz,0.521,0.913
./data/lpd/lpd_cleansed/K/G/N/TRKGNTG128F428C9F2/8db395efab4b7e888f488aafa1e5279f.npz,0.473,0.415
./data/lpd/lpd_cleansed/K/G/H/TRKGHCT128F92EC796/3895b1e58f1cad7b47ac93d5ea7bef2f.npz,0.165,0.353
./data/lpd/lpd_cleansed/K/G/V/TRKGVFZ12903CAA7B7/e1bd4e44a1c209639d49aea32c262e2c.npz,0.853,0.778
./data/lpd/lpd_cleansed/K/G/V/TRKGVRI128F92DF90C/3fc15f03a7d413f9f86915e32a04c432.npz,0.107,0.56
